(realDonaldTrump,"Hillary's been failing for 30 years in not getting the job done - it will never change.",False,,2016-09-27 14:49:0,,False,12127,31856,http://twitter.com/download/iphone,False)
(realDonaldTrump,"'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm",False,,2016-09-27 13:49:0,,False,5827,14338,http://twitter.com/download/iphone,False)
(realDonaldTrump,"The #1 trend on Twitter right now is #TrumpWon - thank you!",False,,2016-09-27 13:17:4,,False,19561,52449,http://twitter.com/download/iphone,False)
(realDonaldTrump,"I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.",False,,2016-09-27 13:14:5,,False,9598,29309,http://twitter.com/download/iphone,False)
(realDonaldTrump,"I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?",False,,2016-09-27 12:53:4,,False,21628,59791,http://twitter.com/download/android,False)
(HillaryClinton,"Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance:� https://t.co/o50AezGRrb",False,,2016-09-27 11:57:3,,False,6253,17113,https://about.twitter.com/products/tweetdeck,True)
(realDonaldTrump,"Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!",False,,2016-09-27 10:44:5,,False,4437,16423,http://twitter.com/download/android,False)
(HillaryClinton,"Tonight, @HillaryClinton proved she is ready to be President � and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc",True,JoeBiden,2016-09-27 05:16:5,,False,10733,30012,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",False,,2016-09-27 04:34:0,,False,12739,40321,http://twitter.com/download/android,False)
(HillaryClinton,"43 days left. Let�s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J",False,,2016-09-27 04:04:3,,False,6505,21912,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,".@timkaine That's what we @Wellesley girls do! And it's so clear @HillaryClinton is the only candidate prepared to be president #debatenight",True,madeleine,2016-09-27 03:52:3,,False,3229,10833,http://twitter.com,False)
(HillaryClinton,"Hillary Clinton did what she needed to do: https://t.co/OhN5ZjCu2G https://t.co/4P3f6pNXB3",True,TheAtlantic,2016-09-27 03:18:2,,False,2277,6913,http://twitter.com,False)
(HillaryClinton,"Tonight, we heard from two candidates -- but only one president. #ImWithHer",True,ChadHGriffin,2016-09-27 03:14:4,,False,7576,20896,http://twitter.com,False)
(HillaryClinton,"Clinton won this debate in part because she had more stamina for this than Trump. He flagged badly after 30 minutes. She didn't.",True,ezraklein,2016-09-27 03:03:2,,False,8546,22141,http://twitter.com,False)
(HillaryClinton,"The presidency isn't a reality show�it's as real as it gets. Make sure you're registered to vote:� https://t.co/gBZ42fzFnF",False,,2016-09-27 02:57:5,,False,8550,20188,https://about.twitter.com/products/tweetdeck,True)
(HillaryClinton,"Text IMWITHHER to 47246 to tell Hillary you're on her team all the way to Election Day. #debatenight https://t.co/YzlkvzVTGY",False,,2016-09-27 02:50:5,,False,3134,12026,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs",False,,2016-09-27 02:45:4,,False,80169,80678,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing: https://t.co/ATqqxWU0Hc",False,,2016-09-27 02:43:1,,False,5065,16336,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight",False,,2016-09-27 02:40:2,,False,30921,56562,http://twitter.com,False)
(HillaryClinton,"The woman Trump called �Miss Piggy� has a name: Alicia. #debatenight https://t.co/XlthzE8X8j",False,,2016-09-27 02:38:0,,False,23394,36574,https://studio.twitter.com,False)
(realDonaldTrump,".@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight https://t.co/f7PctDE31L",False,,2016-09-27 02:36:1,,False,6680,15499,http://twitter.com/download/iphone,False)
(realDonaldTrump,".@realDonaldTrump calling out @HillaryClinton's support for NAFTA = most searched moment during tonight's debate.� https://t.co/2BovwrJisi",True,TeamTrump,2016-09-27 02:33:5,,False,6139,13209,http://twitter.com,False)
(realDonaldTrump,"Russia has more warheads than ever, N Korea is testing nukes, and Iran got a sweetheart deal to keep theirs. Thanks, @HillaryClinton.",False,,2016-09-27 02:28:2,,False,11851,26791,http://twitter.com,False)
(HillaryClinton,".@realDonaldTrump: Barack Obama is your president too. #debatenight",False,,2016-09-27 02:27:2,,False,17402,38775,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight",False,,2016-09-27 02:26:3,,False,45008,82338,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of th� https://t.co/OXigxJhmqJ",False,,2016-09-27 02:26:0,,False,5820,13113,https://about.twitter.com/products/tweetdeck,True)
(realDonaldTrump,"Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr",False,,2016-09-27 02:21:5,,False,9001,20725,http://twitter.com,False)
(realDonaldTrump,"Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed� https://t.co/x7sBpy0CEV",True,TeamTrump,2016-09-27 02:19:2,,False,4741,10739,http://twitter.com,False)
(HillaryClinton,"This is... still not true! #debate https://t.co/6SKFZunCL5",True,TheBriefing2016,2016-09-27 02:16:5,,False,1387,2339,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"What is the deal with Donald Trump and Russia? https://t.co/xUYxOdoYo3 #debatenight",False,,2016-09-27 02:13:5,,False,2540,4893,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Trump's top Russia advisor is being probed for meeting with the Kremlin aide in charge of US election intelligence.  https://t.co/GN5Gg4ug0L",True,TheBriefing2016,2016-09-27 02:13:3,,False,1213,1638,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",False,,2016-09-27 02:08:2,,False,6189,16416,https://about.twitter.com/products/tweetdeck,False)
